"id","basic_id","mixed_incl","present","present_quantity_unknown","tested","marker_type_id","site_id","site_id2","start_year","end_year","k13_id"
"5998","null","false","10","null","10","72","948","null","2011","2013","null"
"5999","null","false","10","null","10","65","948","null","2011","2013","null"
"6000","null","false","0","null","10","89","948","null","2011","2013","null"
"6011","null","false","137","null","214","141","950","null","2013","2013","null"
"6012","null","false","77","null","214","125","950","null","2013","2013","null"
"6013","null","false","0","null","214","124","950","null","2013","2013","null"
"6014","null","false","26","null","214","161","950","null","2013","2013","null"
"6015","null","false","188","null","214","116","950","null","2013","2013","null"
"6016","null","false","0","null","214","117","950","null","2013","2013","null"
"6017","null","false","62","null","214","160","950","null","2013","2013","null"
"6018","null","false","152","null","214","101","950","null","2013","2013","null"
"6019","null","false","0","null","214","102","950","null","2013","2013","null"
"6020","null","false","18","null","214","140","950","null","2013","2013","null"
"6021","null","false","196","null","214","103","950","null","2013","2013","null"
"6022","null","false","0","null","214","104","950","null","2013","2013","null"
"6023","null","false","179","null","214","134","950","null","2013","2013","null"
"6024","null","false","18","null","214","111","950","null","2013","2013","null"
"6025","null","false","17","null","214","109","950","null","2013","2013","null"
"6026","null","false","60","null","214","89","950","null","2013","2013","null"
"6027","null","false","115","null","214","65","950","null","2013","2013","null"
"6028","null","false","39","null","214","62","950","null","2013","2013","null"
"6029","null","false","152","null","180","65","951","null","2013","2014","null"
"6030","null","false","28","null","180","89","951","null","2013","2014","null"
"6031","null","false","160","null","180","141","951","null","2013","2014","null"
"6032","null","false","20","null","180","125","951","null","2013","2014","null"
"6033","null","false","26","null","180","161","951","null","2013","2014","null"
"6034","null","false","154","null","180","116","951","null","2013","2014","null"
"6035","null","false","187","null","204","126","952","null","2012","2013","null"
"6036","null","false","17","null","204","132","952","null","2012","2013","null"
"6103","null","false","19","null","127","89","959","null","2002","2003","null"
"6104","null","false","108","null","127","65","959","null","2002","2003","null"
"6105","null","false","69","null","136","141","959","null","2002","2003","null"
"6106","null","false","67","null","136","125","959","null","2002","2003","null"
"6107","null","false","61","null","172","89","960","null","2003","2004","null"
"6108","null","false","111","null","172","65","960","null","2003","2004","null"
"6109","null","false","109","null","169","141","960","null","2003","2004","null"
"6110","null","false","60","null","169","125","960","null","2003","2004","null"
"6111","null","false","30","null","148","141","961","null","2003","2003","null"
"6112","null","false","104","null","148","125","961","null","2003","2003","null"
"6113","null","false","14","null","148","124","961","null","2003","2003","null"
"6114","null","false","130","null","144","161","961","null","2003","2003","null"
"6115","null","false","6","null","144","116","961","null","2003","2003","null"
"6116","null","false","8","null","144","117","961","null","2003","2003","null"
"6117","null","false","36","null","128","134","961","null","2003","2003","null"
"6118","null","false","73","null","128","111","961","null","2003","2003","null"
"6119","null","false","19","null","128","109","961","null","2003","2003","null"
"6120","null","false","29","null","293","141","962","null","2004","2004","null"
"6121","null","false","205","null","293","125","962","null","2004","2004","null"
"6122","null","false","59","null","293","124","962","null","2004","2004","null"
"6123","null","false","259","null","288","161","962","null","2004","2004","null"
"6124","null","false","12","null","288","116","962","null","2004","2004","null"
"6125","null","false","17","null","288","117","962","null","2004","2004","null"
"6126","null","false","21","null","268","134","962","null","2004","2004","null"
"6127","null","false","177","null","268","111","962","null","2004","2004","null"
"6128","null","false","70","null","268","109","962","null","2004","2004","null"
"6129","null","false","6","null","76","141","963","null","2006","2006","null"
"6130","null","false","55","null","76","125","963","null","2006","2006","null"
"6131","null","false","15","null","76","124","963","null","2006","2006","null"
"6132","null","false","65","null","73","161","963","null","2006","2006","null"
"6133","null","false","4","null","73","116","963","null","2006","2006","null"
"6134","null","false","4","null","73","117","963","null","2006","2006","null"
"6135","null","false","9","null","76","134","963","null","2006","2006","null"
"6136","null","false","44","null","76","111","963","null","2006","2006","null"
"6137","null","false","23","null","76","109","963","null","2006","2006","null"
"6138","null","false","14","null","111","141","964","null","2007","2007","null"
"6139","null","false","83","null","111","125","964","null","2007","2007","null"
"6140","null","false","14","null","111","124","964","null","2007","2007","null"
"6141","null","false","91","null","106","161","964","null","2007","2007","null"
"6142","null","false","10","null","106","116","964","null","2007","2007","null"
"6143","null","false","5","null","106","117","964","null","2007","2007","null"
"6144","null","false","28","null","79","134","964","null","2007","2007","null"
"6145","null","false","43","null","79","111","964","null","2007","2007","null"
"6146","null","false","8","null","79","109","964","null","2007","2007","null"
"6147","null","false","5","null","37","141","965","null","2008","2008","null"
"6148","null","false","29","null","37","125","965","null","2008","2008","null"
"6149","null","false","3","null","37","124","965","null","2008","2008","null"
"6150","null","false","31","null","36","161","965","null","2008","2008","null"
"6151","null","false","4","null","36","116","965","null","2008","2008","null"
"6152","null","false","1","null","36","117","965","null","2008","2008","null"
"6153","null","false","9","null","33","134","965","null","2008","2008","null"
"6154","null","false","21","null","33","111","965","null","2008","2008","null"
"6155","null","false","3","null","33","109","965","null","2008","2008","null"
"6156","null","false","3","null","13","141","966","null","2009","2009","null"
"6157","null","false","6","null","13","125","966","null","2009","2009","null"
"6158","null","false","4","null","13","124","966","null","2009","2009","null"
"6159","null","false","10","null","12","161","966","null","2009","2009","null"
"6160","null","false","2","null","12","117","966","null","2009","2009","null"
"6161","null","false","5","null","12","134","966","null","2009","2009","null"
"6162","null","false","7","null","12","111","966","null","2009","2009","null"
